"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
39.250,1.09220E-4,418,0.25
39.300,1.09855E-4,420,0.25
39.350,1.09855E-4,420,0.25
39.400,1.09855E-4,422,0.25
39.450,1.10490E-4,422,0.25
39.500,1.10490E-4,422,0.25
39.550,1.10490E-4,423,0.25
39.600,1.11125E-4,425,0.25
39.650,1.11125E-4,426,0.25
39.700,1.11125E-4,427,0.25
39.750,1.11760E-4,427,0.25
39.800,1.11760E-4,428,0.25
39.850,1.11760E-4,429,0.38
39.900,1.12395E-4,431,0.51
39.950,1.13030E-4,432,0.51
40.000,1.13030E-4,435,0.51
40.050,1.13665E-4,436,0.51
40.100,1.14300E-4,438,0.38
40.150,1.14300E-4,440,0.25
40.200,1.14300E-4,441,0.25
40.250,1.14935E-4,442,0.25
40.300,1.14935E-4,442,0.25
40.350,1.14935E-4,443,0.25
40.400,1.15570E-4,444,0.38
40.450,1.15570E-4,446,0.38
40.500,1.16205E-4,446,0.25
40.550,1.16205E-4,448,0.25
40.600,1.16205E-4,448,0.25
40.650,1.16840E-4,450,0.38
40.700,1.16840E-4,451,0.38
40.750,1.17475E-4,452,0.38
40.800,1.17475E-4,454,0.38
40.850,1.18110E-4,454,0.25
40.900,1.18110E-4,456,0.25
40.950,1.18110E-4,457,0.38
41.000,1.18745E-4,458,0.51
41.050,1.19380E-4,460,0.51
41.100,1.19380E-4,462,0.51
41.150,1.20015E-4,463,0.64
41.200,1.20650E-4,466,0.76
41.250,1.21285E-4,468,0.64
41.300,1.21920E-4,470,0.51
41.350,1.21920E-4,474,0.51
41.400,1.22555E-4,475,0.63
41.450,1.23190E-4,478,0.76
41.500,1.23825E-4,481,0.76
41.550,1.24460E-4,483,0.76
41.600,1.25095E-4,486,0.76
41.650,1.25730E-4,487,0.76
41.700,1.26365E-4,492,0.76
41.750,1.27000E-4,494,0.64
41.800,1.27635E-4,496,0.51
41.850,1.27635E-4,497,0.38
41.900,1.28270E-4,499,0.38
41.950,1.28270E-4,500,0.51
42.000,1.28905E-4,503,0.64
42.050,1.29540E-4,505,0.63
42.100,1.30175E-4,508,0.51
42.150,1.30175E-4,509,0.38
42.200,1.30810E-4,511,0.38
42.250,1.30810E-4,512,0.51
42.300,1.31445E-4,514,0.51
42.350,1.32080E-4,517,0.51
42.400,1.32080E-4,518,0.38
42.450,1.32715E-4,519,0.38
42.500,1.32715E-4,521,0.38
42.550,1.33350E-4,522,0.25
42.600,1.33350E-4,523,0.25
42.650,1.33350E-4,525,0.25
42.700,1.33985E-4,525,0.25
42.750,1.33985E-4,525,0.25
42.800,1.33985E-4,527,0.25
42.850,1.34620E-4,528,0.38
42.900,1.34620E-4,529,0.38
42.950,1.35255E-4,530,0.25
43.000,1.35255E-4,531,0.25
43.050,1.35255E-4,532,0.25
43.100,1.35890E-4,532,0.25
43.150,1.35890E-4,533,0.25
43.200,1.35890E-4,535,0.25
43.250,1.36525E-4,536,0.25
43.300,1.36525E-4,537,0.25
43.350,1.36525E-4,538,0.25
43.400,1.37160E-4,539,0.25
43.450,1.37160E-4,540,0.13
43.500,1.37160E-4,540,0.13
43.550,1.37160E-4,541,0.25
43.600,1.37795E-4,541,0.25
43.650,1.37795E-4,542,0.13
43.700,1.37795E-4,543,0.13
43.750,1.37795E-4,543,0.25
43.800,1.38430E-4,545,0.25
43.850,1.38430E-4,544,0.25
43.900,1.38430E-4,546,0.25
43.950,1.39065E-4,547,0.38
44.000,1.39065E-4,548,0.38
44.050,1.39700E-4,550,0.38
44.100,1.39700E-4,551,0.38
44.150,1.40335E-4,552,0.38
44.200,1.40335E-4,553,0.38
44.250,1.40970E-4,555,0.25
44.300,1.40970E-4,556,0.25
44.350,1.40970E-4,557,0.25
44.400,1.41605E-4,558,0.38
44.450,1.41605E-4,559,0.38
44.500,1.42240E-4,561,0.38
44.550,1.42240E-4,563,0.51
44.600,1.42875E-4,564,0.63
44.650,1.43510E-4,566,0.64
44.700,1.44145E-4,569,0.51
44.750,1.44145E-4,571,0.38
44.800,1.44780E-4,572,0.38
44.850,1.44780E-4,574,0.38
44.900,1.45415E-4,575,0.38
44.950,1.45415E-4,576,0.38
45.000,1.46050E-4,577,0.38
45.050,1.46050E-4,579,0.38
45.100,1.46685E-4,580,0.38
45.150,1.46685E-4,581,0.38
45.200,1.47320E-4,583,0.38
45.250,1.47320E-4,584,0.38
45.300,1.47955E-4,586,0.38
45.350,1.47955E-4,587,0.38
45.400,1.48590E-4,588,0.25
45.450,1.48590E-4,590,0.25
45.500,1.48590E-4,591,0.38
45.550,1.49225E-4,593,0.51
45.600,1.49860E-4,594,0.51
45.650,1.49860E-4,596,0.38
45.700,1.50495E-4,597,0.25
45.750,1.50495E-4,598,0.25
45.800,1.50495E-4,600,0.38
45.850,1.51130E-4,601,0.51
45.900,1.51765E-4,603,0.51
45.950,1.51765E-4,605,0.51
46.000,1.52400E-4,607,0.64
46.050,1.53035E-4,609,0.76
46.100,1.53670E-4,612,0.76
46.150,1.54305E-4,614,0.89
46.200,1.54940E-4,618,1.02
46.250,1.56210E-4,623,1.02
46.300,1.56845E-4,626,0.89
46.350,1.57480E-4,629,0.76
46.400,1.58115E-4,632,0.63
46.450,1.58750E-4,634,0.51
46.500,1.58750E-4,635,0.38
46.550,1.59385E-4,636,0.38
46.600,1.59385E-4,639,0.38
46.650,1.60020E-4,640,0.38
46.700,1.60020E-4,641,0.38
46.750,1.60655E-4,642,0.38
46.800,1.60655E-4,644,0.38
46.850,1.61290E-4,645,0.25
46.900,1.61290E-4,647,0.25
46.950,1.61290E-4,647,0.25
47.000,1.61925E-4,648,0.38
47.050,1.61925E-4,649,0.38
47.100,1.62560E-4,650,0.25
47.150,1.62560E-4,651,0.25
47.200,1.62560E-4,653,0.25
47.250,1.63195E-4,654,0.38
47.300,1.63195E-4,655,0.38
47.350,1.63830E-4,656,0.25
47.400,1.63830E-4,658,0.25
47.450,1.63830E-4,658,0.25
47.500,1.64465E-4,659,0.25
47.550,1.64465E-4,659,0.13
47.600,1.64465E-4,660,0.00
47.650,1.64465E-4,660,0.00
47.700,1.64465E-4,660,0.00
47.750,1.64465E-4,659,0.00
47.800,1.64465E-4,659,0.00
47.850,1.64465E-4,659,0.00
47.900,1.64465E-4,659,0.00
47.950,1.64465E-4,659,0.00
48.000,1.64465E-4,659,0.00
48.050,1.64465E-4,659,0.00
48.100,1.64465E-4,659,0.00
48.150,1.64465E-4,659,0.00
48.200,1.64465E-4,658,0.00
48.250,1.64465E-4,659,0.00
48.300,1.64465E-4,659,0.00
48.350,1.64465E-4,658,0.00
48.400,1.64465E-4,659,0.00
48.450,1.64465E-4,659,0.00
48.500,1.64465E-4,658,0.00
48.550,1.64465E-4,658,0.00
48.600,1.64465E-4,658,0.00
48.650,1.64465E-4,659,0.00
48.700,1.64465E-4,659,0.00
48.750,1.64465E-4,658,0.00
48.800,1.64465E-4,658,0.00
48.850,1.64465E-4,658,0.00
48.900,1.64465E-4,658,0.00
48.950,1.64465E-4,658,0.00
49.000,1.64465E-4,657,0.00
49.050,1.64465E-4,658,0.00
49.100,1.64465E-4,658,0.00
49.150,1.64465E-4,658,0.00
49.200,1.64465E-4,658,0.00
49.250,1.64465E-4,658,0.00
49.300,1.64465E-4,658,0.00
49.350,1.64465E-4,658,0.00
49.400,1.64465E-4,659,0.13
49.450,1.64465E-4,659,0.38
49.500,1.65100E-4,660,0.63
49.550,1.65735E-4,664,0.63
49.600,1.66370E-4,667,0.51
49.650,1.66370E-4,668,0.38
49.700,1.67005E-4,668,0.51
49.750,1.67005E-4,671,0.76
49.800,1.68275E-4,674,0.89
49.850,1.68910E-4,678,0.76
49.900,1.69545E-4,681,0.51
49.950,1.69545E-4,683,0.51
50.000,1.70180E-4,686,0.51
50.050,1.70815E-4,687,0.51
50.100,1.70815E-4,689,0.38
50.150,1.71450E-4,691,0.38
50.200,1.71450E-4,692,0.38
50.250,1.72085E-4,693,0.38
50.300,1.72085E-4,695,0.38
50.350,1.72720E-4,697,0.38
50.400,1.72720E-4,697,0.51
50.450,1.73355E-4,699,0.63
50.500,1.73990E-4,701,0.64
50.550,1.74625E-4,705,0.51
50.600,1.74625E-4,706,0.51
50.650,1.75260E-4,708,0.51
50.700,1.75895E-4,711,0.51
50.750,1.75895E-4,712,0.38
50.800,1.76530E-4,713,0.25
50.850,1.76530E-4,713,0.25
50.900,1.76530E-4,715,0.25
50.950,1.77165E-4,716,0.38
51.000,1.77165E-4,717,0.51
51.050,1.77800E-4,719,0.51
51.100,1.78435E-4,721,0.51
51.150,1.78435E-4,723,0.38
51.200,1.79070E-4,725,0.38
51.250,1.79070E-4,726,0.51
51.300,1.79705E-4,728,0.51
51.350,1.80340E-4,729,0.51
51.400,1.80340E-4,731,0.51
51.450,1.80975E-4,733,0.63
51.500,1.81610E-4,736,0.64
51.550,1.82245E-4,738,0.51
51.600,1.82245E-4,740,0.51
51.650,1.82880E-4,743,0.51
51.700,1.83515E-4,744,0.51
51.750,1.83515E-4,746,0.51
51.800,1.84150E-4,749,0.63
51.850,1.84785E-4,751,0.63
51.900,1.85420E-4,753,0.51
51.950,1.85420E-4,754,0.51
52.000,1.86055E-4,756,0.51
52.050,1.86690E-4,758,0.51
52.100,1.86690E-4,759,0.38
52.150,1.87325E-4,761,0.38
52.200,1.87325E-4,763,0.51
52.250,1.87960E-4,765,0.51
52.300,1.88595E-4,766,0.51
52.350,1.88595E-4,768,0.51
52.400,1.89230E-4,770,0.51
52.450,1.89865E-4,772,0.51
52.500,1.89865E-4,773,0.38
52.550,1.90500E-4,776,0.38
52.600,1.90500E-4,776,0.38
52.650,1.91135E-4,778,0.38
52.700,1.91135E-4,779,0.38
52.750,1.91770E-4,779,0.38
52.800,1.91770E-4,781,0.38
52.850,1.92405E-4,783,0.38
52.900,1.92405E-4,784,0.51
52.950,1.93040E-4,786,0.51
53.000,1.93675E-4,788,0.51
53.050,1.93675E-4,790,2.29
53.100,1.94310E-4,791,5.08
53.150,2.03835E-4,-18,5.97
53.200,2.08915E-4,-21,3.94
53.250,2.08915E-4,-21,1.02
53.300,2.08915E-4,-21,0.00
53.350,2.08915E-4,-21,0.00
53.400,2.08915E-4,-21,0.00
53.450,2.08915E-4,-21,0.00
53.500,2.08915E-4,-21,0.00
53.550,2.08915E-4,-22,0.00
53.600,2.08915E-4,-22,0.00
53.650,2.08915E-4,-21,0.00
53.700,2.08915E-4,-21,0.00
53.750,2.08915E-4,-21,0.00
53.800,2.08915E-4,-21,0.00
53.850,2.08915E-4,-21,0.00
53.900,2.08915E-4,-21,0.00
53.950,2.08915E-4,-21,0.00
54.000,2.08915E-4,-20,0.00
54.050,2.08915E-4,-21,0.00
54.100,2.08915E-4,-21,0.00
54.150,2.08915E-4,-21,0.00
54.200,2.08915E-4,-20,0.00
54.250,2.08915E-4,-21,0.00
54.300,2.08915E-4,-21,0.00
54.350,2.08915E-4,-20,0.00
54.400,2.08915E-4,-22,0.00
54.450,2.08915E-4,-22,0.00
54.500,2.08915E-4,-21,0.00
54.550,2.08915E-4,-22,0.00
54.600,2.08915E-4,-20,0.00
54.650,2.08915E-4,-21,0.00
54.700,2.08915E-4,-22,0.00
54.750,2.08915E-4,-21,0.00
54.800,2.08915E-4,-21,
