"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
38.650,1.41605E-4,114,0.00
38.700,1.41605E-4,114,0.00
38.750,1.41605E-4,114,0.00
38.800,1.41605E-4,114,0.00
38.850,1.41605E-4,114,0.00
38.900,1.41605E-4,114,0.00
38.950,1.41605E-4,114,0.00
39.000,1.41605E-4,114,0.00
39.050,1.41605E-4,113,0.13
39.100,1.41605E-4,114,0.25
39.150,1.42240E-4,114,0.25
39.200,1.42240E-4,115,0.25
39.250,1.42240E-4,114,0.25
39.300,1.42875E-4,115,0.25
39.350,1.42875E-4,115,0.25
39.400,1.42875E-4,115,0.25
39.450,1.43510E-4,116,0.25
39.500,1.43510E-4,116,0.25
39.550,1.43510E-4,115,0.25
39.600,1.44145E-4,117,0.25
39.650,1.44145E-4,116,0.13
39.700,1.44145E-4,117,0.00
39.750,1.44145E-4,116,0.00
39.800,1.44145E-4,116,0.00
39.850,1.44145E-4,116,0.13
39.900,1.44145E-4,116,0.25
39.950,1.44780E-4,117,0.25
40.000,1.44780E-4,116,0.13
40.050,1.44780E-4,117,0.13
40.100,1.44780E-4,117,0.25
40.150,1.45415E-4,117,0.25
40.200,1.45415E-4,117,0.25
40.250,1.45415E-4,118,0.25
40.300,1.46050E-4,118,0.38
40.350,1.46050E-4,118,0.38
40.400,1.46685E-4,117,0.38
40.450,1.46685E-4,118,0.38
40.500,1.47320E-4,119,0.25
40.550,1.47320E-4,119,0.25
40.600,1.47320E-4,119,0.25
40.650,1.47955E-4,119,0.25
40.700,1.47955E-4,119,0.25
40.750,1.47955E-4,120,0.25
40.800,1.48590E-4,119,0.25
40.850,1.48590E-4,120,0.13
40.900,1.48590E-4,119,0.13
40.950,1.48590E-4,120,0.25
41.000,1.49225E-4,120,0.38
41.050,1.49225E-4,120,0.38
41.100,1.49860E-4,121,0.38
41.150,1.49860E-4,122,0.38
41.200,1.50495E-4,121,0.25
41.250,1.50495E-4,121,0.13
41.300,1.50495E-4,122,0.00
41.350,1.50495E-4,121,0.13
41.400,1.50495E-4,121,0.25
41.450,1.51130E-4,121,0.25
41.500,1.51130E-4,122,0.25
41.550,1.51130E-4,122,0.38
41.600,1.51765E-4,123,0.51
41.650,1.52400E-4,122,0.51
41.700,1.52400E-4,123,0.38
41.750,1.53035E-4,123,0.25
41.800,1.53035E-4,123,0.13
41.850,1.53035E-4,123,0.13
41.900,1.53035E-4,123,0.25
41.950,1.53670E-4,123,0.25
42.000,1.53670E-4,123,0.13
42.050,1.53670E-4,124,0.00
42.100,1.53670E-4,124,0.00
42.150,1.53670E-4,123,0.13
42.200,1.53670E-4,124,0.25
42.250,1.54305E-4,124,0.25
42.300,1.54305E-4,124,0.13
42.350,1.54305E-4,124,0.13
42.400,1.54305E-4,124,0.25
42.450,1.54940E-4,124,0.38
42.500,1.54940E-4,124,0.38
42.550,1.55575E-4,125,0.38
42.600,1.55575E-4,125,0.38
42.650,1.56210E-4,125,0.38
42.700,1.56210E-4,126,0.38
42.750,1.56845E-4,126,0.38
42.800,1.56845E-4,126,0.51
42.850,1.57480E-4,127,0.51
42.900,1.58115E-4,127,0.51
42.950,1.58115E-4,127,0.38
43.000,1.58750E-4,127,0.38
43.050,1.58750E-4,128,0.38
43.100,1.59385E-4,128,0.38
43.150,1.59385E-4,128,0.51
43.200,1.60020E-4,129,0.63
43.250,1.60655E-4,129,0.76
43.300,1.61290E-4,130,0.89
43.350,1.61925E-4,130,1.02
43.400,1.63195E-4,131,1.02
43.450,1.63830E-4,131,0.89
43.500,1.64465E-4,133,0.64
43.550,1.65100E-4,133,0.38
43.600,1.65100E-4,132,0.13
43.650,1.65100E-4,133,0.00
43.700,1.65100E-4,132,0.00
43.750,1.65100E-4,132,0.13
43.800,1.65100E-4,132,0.25
43.850,1.65735E-4,133,0.25
43.900,1.65735E-4,133,0.13
43.950,1.65735E-4,133,0.13
44.000,1.65735E-4,133,0.25
44.050,1.66370E-4,132,0.25
44.100,1.66370E-4,133,0.13
44.150,1.66370E-4,134,0.00
44.200,1.66370E-4,133,0.00
44.250,1.66370E-4,133,0.00
44.300,1.66370E-4,134,0.13
44.350,1.66370E-4,133,0.25
44.400,1.67005E-4,133,0.38
44.450,1.67005E-4,135,0.38
44.500,1.67640E-4,134,0.38
44.550,1.67640E-4,135,0.38
44.600,1.68275E-4,135,0.25
44.650,1.68275E-4,135,0.13
44.700,1.68275E-4,136,0.00
44.750,1.68275E-4,135,0.00
44.800,1.68275E-4,135,0.13
44.850,1.68275E-4,136,0.25
44.900,1.68910E-4,135,0.25
44.950,1.68910E-4,136,0.25
45.000,1.68910E-4,135,0.25
45.050,1.69545E-4,136,0.38
45.100,1.69545E-4,136,0.51
45.150,1.70180E-4,137,0.51
45.200,1.70815E-4,137,0.38
45.250,1.70815E-4,137,0.13
45.300,1.70815E-4,137,0.00
45.350,1.70815E-4,136,0.13
45.400,1.70815E-4,137,0.25
45.450,1.71450E-4,138,0.25
45.500,1.71450E-4,136,0.25
45.550,1.71450E-4,137,0.25
45.600,1.72085E-4,138,0.25
45.650,1.72085E-4,138,0.25
45.700,1.72085E-4,138,0.25
45.750,1.72720E-4,138,0.25
45.800,1.72720E-4,138,0.25
45.850,1.72720E-4,138,0.25
45.900,1.73355E-4,139,0.38
45.950,1.73355E-4,138,0.38
46.000,1.73990E-4,139,0.25
46.050,1.73990E-4,138,0.25
46.100,1.73990E-4,139,0.25
46.150,1.74625E-4,139,0.25
46.200,1.74625E-4,139,0.25
46.250,1.74625E-4,140,0.25
46.300,1.75260E-4,140,0.25
46.350,1.75260E-4,141,0.25
46.400,1.75260E-4,140,0.25
46.450,1.75895E-4,140,0.38
46.500,1.75895E-4,140,0.38
46.550,1.76530E-4,141,0.25
46.600,1.76530E-4,141,0.13
46.650,1.76530E-4,140,0.13
46.700,1.76530E-4,141,0.25
46.750,1.77165E-4,141,0.25
46.800,1.77165E-4,141,0.13
46.850,1.77165E-4,141,0.00
46.900,1.77165E-4,141,0.00
46.950,1.77165E-4,141,0.00
47.000,1.77165E-4,141,0.00
47.050,1.77165E-4,141,0.00
47.100,1.77165E-4,141,0.00
47.150,1.77165E-4,141,0.13
47.200,1.77165E-4,141,0.25
47.250,1.77800E-4,141,0.25
47.300,1.77800E-4,142,0.25
47.350,1.77800E-4,143,0.25
47.400,1.78435E-4,142,0.25
47.450,1.78435E-4,142,0.25
47.500,1.78435E-4,143,0.25
47.550,1.79070E-4,142,0.38
47.600,1.79070E-4,143,0.38
47.650,1.79705E-4,143,0.25
47.700,1.79705E-4,143,0.25
47.750,1.79705E-4,143,0.25
47.800,1.80340E-4,144,0.25
47.850,1.80340E-4,144,0.13
47.900,1.80340E-4,143,0.00
47.950,1.80340E-4,144,0.13
48.000,1.80340E-4,144,0.25
48.050,1.80975E-4,144,0.38
48.100,1.80975E-4,144,0.38
48.150,1.81610E-4,145,0.38
48.200,1.81610E-4,145,0.38
48.250,1.82245E-4,144,0.25
48.300,1.82245E-4,145,0.25
48.350,1.82245E-4,144,0.25
48.400,1.82880E-4,145,0.25
48.450,1.82880E-4,146,0.13
48.500,1.82880E-4,145,0.00
48.550,1.82880E-4,146,0.00
48.600,1.82880E-4,145,0.00
48.650,1.82880E-4,146,0.13
48.700,1.82880E-4,146,0.25
48.750,1.83515E-4,145,0.25
48.800,1.83515E-4,145,0.13
48.850,1.83515E-4,146,0.00
48.900,1.83515E-4,146,0.13
48.950,1.83515E-4,146,0.25
49.000,1.84150E-4,145,0.38
49.050,1.84150E-4,146,0.63
49.100,1.84785E-4,-21,0.89
49.150,1.86055E-4,-21,0.89
49.200,1.86690E-4,-20,0.51
49.250,1.86690E-4,-21,0.13
49.300,1.86690E-4,-21,0.00
49.350,1.86690E-4,-20,0.00
49.400,1.86690E-4,-21,0.00
49.450,1.86690E-4,-21,0.00
49.500,1.86690E-4,-21,0.00
49.550,1.86690E-4,-20,0.00
49.600,1.86690E-4,-20,0.00
49.650,1.86690E-4,-21,0.00
49.700,1.86690E-4,-21,0.00
49.750,1.86690E-4,-20,0.00
49.800,1.86690E-4,-21,0.00
49.850,1.86690E-4,-21,0.00
49.900,1.86690E-4,-20,0.00
49.950,1.86690E-4,-21,0.00
50.000,1.86690E-4,-21,0.00
50.050,1.86690E-4,-20,0.00
50.100,1.86690E-4,-21,0.00
50.150,1.86690E-4,-20,0.00
50.200,1.86690E-4,-21,0.00
50.250,1.86690E-4,-21,0.00
50.300,1.86690E-4,-21,0.00
50.350,1.86690E-4,-20,0.00
50.400,1.86690E-4,-21,0.00
50.450,1.86690E-4,-21,0.00
50.500,1.86690E-4,-21,0.00
50.550,1.86690E-4,-21,0.00
50.600,1.86690E-4,-21,0.00
50.650,1.86690E-4,-20,0.00
50.700,1.86690E-4,-21,0.00
50.750,1.86690E-4,-21,0.00
50.800,1.86690E-4,-20,0.00
50.850,1.86690E-4,-21,0.00
50.900,1.86690E-4,-21,
