"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
21.300,1.25095E-4,162,0.38
21.350,1.25095E-4,163,0.25
21.400,1.25095E-4,163,0.25
21.450,1.25730E-4,164,0.25
21.500,1.25730E-4,164,0.13
21.550,1.25730E-4,164,0.00
21.600,1.25730E-4,165,0.13
21.650,1.25730E-4,165,0.25
21.700,1.26365E-4,165,0.25
21.750,1.26365E-4,165,0.13
21.800,1.26365E-4,165,0.13
21.850,1.26365E-4,165,0.25
21.900,1.27000E-4,165,0.25
21.950,1.27000E-4,165,0.13
22.000,1.27000E-4,165,0.00
22.050,1.27000E-4,166,0.00
22.100,1.27000E-4,165,0.00
22.150,1.27000E-4,166,0.00
22.200,1.27000E-4,165,0.13
22.250,1.27000E-4,166,0.25
22.300,1.27635E-4,166,0.25
22.350,1.27635E-4,166,0.13
22.400,1.27635E-4,166,0.13
22.450,1.27635E-4,166,0.25
22.500,1.28270E-4,166,0.25
22.550,1.28270E-4,167,0.13
22.600,1.28270E-4,167,0.00
22.650,1.28270E-4,167,0.00
22.700,1.28270E-4,168,0.13
22.750,1.28270E-4,168,0.25
22.800,1.28905E-4,168,0.25
22.850,1.28905E-4,168,0.25
22.900,1.28905E-4,168,0.25
22.950,1.29540E-4,169,0.25
23.000,1.29540E-4,169,0.25
23.050,1.29540E-4,170,0.25
23.100,1.30175E-4,169,0.25
23.150,1.30175E-4,169,0.13
23.200,1.30175E-4,169,0.13
23.250,1.30175E-4,170,0.25
23.300,1.30810E-4,169,0.25
23.350,1.30810E-4,170,0.25
23.400,1.30810E-4,170,0.25
23.450,1.31445E-4,171,0.38
23.500,1.31445E-4,172,0.38
23.550,1.32080E-4,172,0.25
23.600,1.32080E-4,173,0.25
23.650,1.32080E-4,173,0.25
23.700,1.32715E-4,173,0.38
23.750,1.32715E-4,173,0.38
23.800,1.33350E-4,174,0.25
23.850,1.33350E-4,174,0.25
23.900,1.33350E-4,175,0.25
23.950,1.33985E-4,175,0.25
24.000,1.33985E-4,174,0.13
24.050,1.33985E-4,175,0.00
24.100,1.33985E-4,175,0.13
24.150,1.33985E-4,175,0.25
24.200,1.34620E-4,175,0.25
24.250,1.34620E-4,175,0.13
24.300,1.34620E-4,175,0.00
24.350,1.34620E-4,176,0.00
24.400,1.34620E-4,176,0.00
24.450,1.34620E-4,176,0.13
24.500,1.34620E-4,177,0.25
24.550,1.35255E-4,177,0.25
24.600,1.35255E-4,176,0.25
24.650,1.35255E-4,176,0.38
24.700,1.35890E-4,178,0.64
24.750,1.36525E-4,179,0.89
24.800,1.37160E-4,180,1.02
24.850,1.38430E-4,180,1.02
24.900,1.39065E-4,182,0.89
24.950,1.39700E-4,183,0.76
25.000,1.40335E-4,183,0.76
25.050,1.40970E-4,185,0.76
25.100,1.41605E-4,186,0.63
25.150,1.42240E-4,186,0.51
25.200,1.42240E-4,186,0.38
25.250,1.42875E-4,187,0.25
25.300,1.42875E-4,188,0.13
25.350,1.42875E-4,187,0.13
25.400,1.42875E-4,188,0.25
25.450,1.43510E-4,188,0.25
25.500,1.43510E-4,188,0.13
25.550,1.43510E-4,188,0.00
25.600,1.43510E-4,188,0.13
25.650,1.43510E-4,188,0.38
25.700,1.44145E-4,189,0.51
25.750,1.44780E-4,189,0.38
25.800,1.44780E-4,190,0.13
25.850,1.44780E-4,190,0.13
25.900,1.44780E-4,190,0.25
25.950,1.45415E-4,190,0.25
26.000,1.45415E-4,191,0.13
26.050,1.45415E-4,190,0.13
26.100,1.45415E-4,190,0.25
26.150,1.46050E-4,191,0.25
26.200,1.46050E-4,191,0.13
26.250,1.46050E-4,191,0.00
26.300,1.46050E-4,191,0.00
26.350,1.46050E-4,192,0.13
26.400,1.46050E-4,192,0.25
26.450,1.46685E-4,192,0.38
26.500,1.46685E-4,192,0.38
26.550,1.47320E-4,193,0.25
26.600,1.47320E-4,193,0.25
26.650,1.47320E-4,194,0.25
26.700,1.47955E-4,193,0.25
26.750,1.47955E-4,194,0.13
26.800,1.47955E-4,194,0.13
26.850,1.47955E-4,194,0.25
26.900,1.48590E-4,195,0.25
26.950,1.48590E-4,195,0.25
27.000,1.48590E-4,195,0.25
27.050,1.49225E-4,195,0.25
27.100,1.49225E-4,196,0.25
27.150,1.49225E-4,197,0.25
27.200,1.49860E-4,197,0.25
27.250,1.49860E-4,196,0.13
27.300,1.49860E-4,197,0.13
27.350,1.49860E-4,197,0.25
27.400,1.50495E-4,197,0.25
27.450,1.50495E-4,198,0.25
27.500,1.50495E-4,197,0.25
27.550,1.51130E-4,199,0.38
27.600,1.51130E-4,198,0.38
27.650,1.51765E-4,199,0.25
27.700,1.51765E-4,199,0.25
27.750,1.51765E-4,200,0.25
27.800,1.52400E-4,200,0.25
27.850,1.52400E-4,200,0.13
27.900,1.52400E-4,201,0.13
27.950,1.52400E-4,200,0.25
28.000,1.53035E-4,201,0.25
28.050,1.53035E-4,200,0.13
28.100,1.53035E-4,201,0.00
28.150,1.53035E-4,201,0.13
28.200,1.53035E-4,201,0.25
28.250,1.53670E-4,201,0.25
28.300,1.53670E-4,202,0.13
28.350,1.53670E-4,202,0.00
28.400,1.53670E-4,202,0.13
28.450,1.53670E-4,201,0.25
28.500,1.54305E-4,202,0.25
28.550,1.54305E-4,202,0.13
28.600,1.54305E-4,202,0.00
28.650,1.54305E-4,203,0.00
28.700,1.54305E-4,202,0.00
28.750,1.54305E-4,203,0.13
28.800,1.54305E-4,203,0.25
28.850,1.54940E-4,202,0.25
28.900,1.54940E-4,203,0.25
28.950,1.54940E-4,203,0.25
29.000,1.55575E-4,203,0.25
29.050,1.55575E-4,203,0.13
29.100,1.55575E-4,204,0.13
29.150,1.55575E-4,204,0.25
29.200,1.56210E-4,205,0.25
29.250,1.56210E-4,205,0.25
29.300,1.56210E-4,206,0.25
29.350,1.56845E-4,205,0.38
29.400,1.56845E-4,206,0.38
29.450,1.57480E-4,207,0.38
29.500,1.57480E-4,207,0.38
29.550,1.58115E-4,208,0.25
29.600,1.58115E-4,207,0.13
29.650,1.58115E-4,208,0.13
29.700,1.58115E-4,207,0.25
29.750,1.58750E-4,208,0.25
29.800,1.58750E-4,208,0.25
29.850,1.58750E-4,208,0.38
