"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
38.650,1.45415E-4,547,0.25
38.700,1.46050E-4,547,0.25
38.750,1.46050E-4,548,0.25
38.800,1.46050E-4,550,0.25
38.850,1.46685E-4,551,0.38
38.900,1.46685E-4,552,0.38
38.950,1.47320E-4,554,0.38
39.000,1.47320E-4,555,0.38
39.050,1.47955E-4,557,0.25
39.100,1.47955E-4,558,0.25
39.150,1.47955E-4,558,0.25
39.200,1.48590E-4,559,0.38
39.250,1.48590E-4,561,0.38
39.300,1.49225E-4,562,0.25
39.350,1.49225E-4,563,0.25
39.400,1.49225E-4,564,0.38
39.450,1.49860E-4,566,0.63
39.500,1.50495E-4,569,0.76
39.550,1.51130E-4,571,0.76
39.600,1.51765E-4,573,0.63
39.650,1.52400E-4,576,0.51
39.700,1.52400E-4,579,0.38
39.750,1.53035E-4,580,0.25
39.800,1.53035E-4,579,0.13
39.850,1.53035E-4,579,0.00
39.900,1.53035E-4,579,-0.13
39.950,1.53035E-4,579,-0.25
40.000,1.52400E-4,579,-0.25
40.050,1.52400E-4,579,-0.13
40.100,1.52400E-4,579,0.00
40.150,1.52400E-4,578,0.00
40.200,1.52400E-4,579,0.00
40.250,1.52400E-4,578,0.00
40.300,1.52400E-4,579,0.00
40.350,1.52400E-4,578,0.00
40.400,1.52400E-4,578,0.00
40.450,1.52400E-4,578,0.00
40.500,1.52400E-4,578,0.00
40.550,1.52400E-4,578,0.00
40.600,1.52400E-4,577,0.00
40.650,1.52400E-4,578,0.00
40.700,1.52400E-4,578,0.00
40.750,1.52400E-4,577,0.00
40.800,1.52400E-4,577,0.00
40.850,1.52400E-4,578,0.00
40.900,1.52400E-4,578,0.00
40.950,1.52400E-4,578,0.00
41.000,1.52400E-4,577,0.00
41.050,1.52400E-4,578,0.00
41.100,1.52400E-4,577,0.00
41.150,1.52400E-4,577,0.00
41.200,1.52400E-4,578,0.00
41.250,1.52400E-4,577,0.00
41.300,1.52400E-4,577,0.00
41.350,1.52400E-4,577,0.00
41.400,1.52400E-4,577,0.00
41.450,1.52400E-4,577,0.00
41.500,1.52400E-4,577,0.00
41.550,1.52400E-4,577,0.00
41.600,1.52400E-4,578,0.00
41.650,1.52400E-4,577,0.00
41.700,1.52400E-4,577,0.00
41.750,1.52400E-4,577,0.13
41.800,1.52400E-4,578,0.25
41.850,1.53035E-4,577,0.25
41.900,1.53035E-4,577,0.13
41.950,1.53035E-4,577,0.00
42.000,1.53035E-4,577,0.00
42.050,1.53035E-4,577,0.00
42.100,1.53035E-4,577,0.00
42.150,1.53035E-4,577,0.00
42.200,1.53035E-4,578,0.00
42.250,1.53035E-4,579,0.00
42.300,1.53035E-4,578,0.13
42.350,1.53035E-4,579,0.25
42.400,1.53670E-4,580,0.38
42.450,1.53670E-4,582,0.51
42.500,1.54305E-4,584,0.51
42.550,1.54940E-4,586,0.38
42.600,1.54940E-4,588,0.25
42.650,1.54940E-4,588,0.25
42.700,1.55575E-4,589,0.25
42.750,1.55575E-4,590,0.13
42.800,1.55575E-4,590,0.13
42.850,1.55575E-4,590,0.25
42.900,1.56210E-4,592,0.38
42.950,1.56210E-4,594,0.38
43.000,1.56845E-4,596,0.38
43.050,1.56845E-4,597,0.51
43.100,1.57480E-4,599,0.51
43.150,1.58115E-4,601,0.51
43.200,1.58115E-4,602,0.38
43.250,1.58750E-4,604,0.25
43.300,1.58750E-4,605,0.13
43.350,1.58750E-4,606,0.13
43.400,1.58750E-4,607,0.25
43.450,1.59385E-4,606,0.25
43.500,1.59385E-4,607,0.13
43.550,1.59385E-4,607,0.13
43.600,1.59385E-4,609,0.25
43.650,1.60020E-4,610,0.38
43.700,1.60020E-4,612,0.38
43.750,1.60655E-4,612,0.25
43.800,1.60655E-4,613,0.13
43.850,1.60655E-4,614,0.00
43.900,1.60655E-4,614,0.76
43.950,1.60655E-4,614,2.41
44.000,1.64465E-4,-19,3.81
44.050,1.68910E-4,-21,3.56
44.100,1.71450E-4,-21,1.90
44.150,1.71450E-4,-21,0.51
44.200,1.71450E-4,-22,0.00
44.250,1.71450E-4,-21,0.00
44.300,1.71450E-4,-22,0.00
44.350,1.71450E-4,-22,0.00
44.400,1.71450E-4,-21,0.00
44.450,1.71450E-4,-21,0.00
44.500,1.71450E-4,-21,0.00
44.550,1.71450E-4,-22,0.00
44.600,1.71450E-4,-21,0.00
44.650,1.71450E-4,-22,0.00
44.700,1.71450E-4,-22,0.00
44.750,1.71450E-4,-22,0.00
44.800,1.71450E-4,-22,0.00
44.850,1.71450E-4,-22,0.00
44.900,1.71450E-4,-21,0.00
44.950,1.71450E-4,-22,0.00
45.000,1.71450E-4,-22,0.00
45.050,1.71450E-4,-21,0.00
45.100,1.71450E-4,-21,0.00
45.150,1.71450E-4,-21,0.00
45.200,1.71450E-4,-22,0.00
45.250,1.71450E-4,-21,0.00
45.300,1.71450E-4,-21,0.00
45.350,1.71450E-4,-22,0.00
45.400,1.71450E-4,-21,0.00
45.450,1.71450E-4,-21,0.00
45.500,1.71450E-4,-21,0.00
45.550,1.71450E-4,-21,0.00
45.600,1.71450E-4,-21,0.00
45.650,1.71450E-4,-21,0.00
45.700,1.71450E-4,-22,0.00
45.750,1.71450E-4,-21,0.00
45.800,1.71450E-4,-22,0.00
45.850,1.71450E-4,-22,0.00
45.900,1.71450E-4,-21,0.00
45.950,1.71450E-4,-22,0.00
46.000,1.71450E-4,-22,0.00
46.050,1.71450E-4,-22,0.00
46.100,1.71450E-4,-21,0.00
46.150,1.71450E-4,-21,0.00
46.200,1.71450E-4,-22,-0.13
46.250,1.71450E-4,-21,-0.25
46.300,1.70815E-4,-21,-0.25
46.350,1.70815E-4,-22,-0.25
46.400,1.70815E-4,-21,-0.25
46.450,1.70180E-4,-21,-0.25
46.500,1.70180E-4,-21,-0.13
46.550,1.70180E-4,-21,-0.13
46.600,1.70180E-4,-22,-0.25
46.650,1.69545E-4,-22,-0.38
46.700,1.69545E-4,-21,-0.38
46.750,1.68910E-4,-22,-0.38
46.800,1.68910E-4,-21,
