"Tiempo (s) Serie Nº 1","Posición (m) Serie Nº 1","Fuerza (N) Serie Nº 1","Velocidad (mm/min) Serie Nº 1"
38.950,1.13030E-4,419,0.38
39.000,1.13030E-4,420,0.38
39.050,1.13665E-4,422,0.38
39.100,1.13665E-4,423,0.51
39.150,1.14300E-4,425,0.51
39.200,1.14935E-4,427,0.51
39.250,1.14935E-4,428,0.38
39.300,1.15570E-4,431,0.38
39.350,1.15570E-4,432,0.38
39.400,1.16205E-4,433,0.25
39.450,1.16205E-4,433,0.13
39.500,1.16205E-4,434,0.00
39.550,1.16205E-4,434,0.13
39.600,1.16205E-4,435,0.25
39.650,1.16840E-4,435,0.25
39.700,1.16840E-4,436,0.25
39.750,1.16840E-4,437,0.25
39.800,1.17475E-4,437,0.25
39.850,1.17475E-4,439,0.25
39.900,1.17475E-4,440,0.25
39.950,1.18110E-4,441,0.38
40.000,1.18110E-4,442,0.38
40.050,1.18745E-4,444,0.38
40.100,1.18745E-4,445,0.38
40.150,1.19380E-4,446,0.25
40.200,1.19380E-4,447,0.13
40.250,1.19380E-4,448,0.00
40.300,1.19380E-4,448,0.13
40.350,1.19380E-4,448,0.25
40.400,1.20015E-4,449,0.25
40.450,1.20015E-4,450,0.25
40.500,1.20015E-4,451,0.38
40.550,1.20650E-4,453,0.51
40.600,1.21285E-4,454,0.38
40.650,1.21285E-4,455,0.13
40.700,1.21285E-4,456,0.13
40.750,1.21285E-4,457,0.25
40.800,1.21920E-4,457,0.25
40.850,1.21920E-4,457,0.13
40.900,1.21920E-4,457,0.00
40.950,1.21920E-4,458,0.00
41.000,1.21920E-4,457,0.13
41.050,1.21920E-4,459,0.25
41.100,1.22555E-4,460,0.38
41.150,1.22555E-4,462,0.38
41.200,1.23190E-4,462,0.25
41.250,1.23190E-4,463,0.13
41.300,1.23190E-4,463,0.00
41.350,1.23190E-4,464,0.00
41.400,1.23190E-4,464,0.13
41.450,1.23190E-4,465,0.25
41.500,1.23825E-4,465,0.25
41.550,1.23825E-4,466,0.25
41.600,1.23825E-4,467,0.25
41.650,1.24460E-4,467,0.25
41.700,1.24460E-4,468,0.13
41.750,1.24460E-4,469,0.13
41.800,1.24460E-4,470,0.25
41.850,1.25095E-4,471,0.25
41.900,1.25095E-4,472,0.25
41.950,1.25095E-4,472,0.38
42.000,1.25730E-4,474,0.51
42.050,1.26365E-4,476,0.38
42.100,1.26365E-4,477,0.25
42.150,1.26365E-4,478,0.25
42.200,1.27000E-4,479,0.25
42.250,1.27000E-4,480,0.13
42.300,1.27000E-4,480,0.00
42.350,1.27000E-4,480,0.00
42.400,1.27000E-4,480,0.00
42.450,1.27000E-4,480,0.00
42.500,1.27000E-4,481,0.00
42.550,1.27000E-4,481,0.13
42.600,1.27000E-4,481,0.25
42.650,1.27635E-4,481,0.25
42.700,1.27635E-4,481,0.13
42.750,1.27635E-4,483,0.13
42.800,1.27635E-4,483,0.25
42.850,1.28270E-4,484,0.38
42.900,1.28270E-4,486,0.51
42.950,1.28905E-4,488,0.51
43.000,1.29540E-4,491,0.38
43.050,1.29540E-4,491,0.13
43.100,1.29540E-4,491,0.13
43.150,1.29540E-4,492,0.25
43.200,1.30175E-4,492,0.25
43.250,1.30175E-4,493,0.13
43.300,1.30175E-4,493,0.13
43.350,1.30175E-4,495,0.25
43.400,1.30810E-4,495,0.25
43.450,1.30810E-4,495,0.13
43.500,1.30810E-4,496,0.00
43.550,1.30810E-4,497,0.13
43.600,1.30810E-4,498,0.25
43.650,1.31445E-4,498,0.25
43.700,1.31445E-4,498,0.13
43.750,1.31445E-4,499,0.13
43.800,1.31445E-4,500,0.25
43.850,1.32080E-4,500,0.25
43.900,1.32080E-4,501,0.13
43.950,1.32080E-4,501,0.00
44.000,1.32080E-4,501,0.00
44.050,1.32080E-4,502,0.13
44.100,1.32080E-4,502,0.25
44.150,1.32715E-4,504,0.38
44.200,1.32715E-4,505,0.51
44.250,1.33350E-4,507,0.51
44.300,1.33985E-4,509,0.51
44.350,1.33985E-4,511,0.38
44.400,1.34620E-4,512,0.38
44.450,1.34620E-4,513,0.51
44.500,1.35255E-4,515,0.51
44.550,1.35890E-4,516,0.38
44.600,1.35890E-4,518,0.13
44.650,1.35890E-4,519,0.13
44.700,1.35890E-4,519,0.25
44.750,1.36525E-4,519,0.25
44.800,1.36525E-4,520,0.25
44.850,1.36525E-4,521,0.25
44.900,1.37160E-4,522,0.25
44.950,1.37160E-4,523,0.13
45.000,1.37160E-4,523,0.13
45.050,1.37160E-4,525,0.25
45.100,1.37795E-4,525,0.25
45.150,1.37795E-4,525,0.13
45.200,1.37795E-4,526,0.00
45.250,1.37795E-4,527,0.13
45.300,1.37795E-4,527,0.25
45.350,1.38430E-4,527,0.25
45.400,1.38430E-4,528,0.25
45.450,1.38430E-4,530,0.25
45.500,1.39065E-4,531,0.38
45.550,1.39065E-4,533,0.51
45.600,1.39700E-4,534,0.51
45.650,1.40335E-4,536,0.38
45.700,1.40335E-4,537,0.25
45.750,1.40335E-4,538,0.25
45.800,1.40970E-4,539,0.38
45.850,1.40970E-4,540,0.38
45.900,1.41605E-4,542,0.38
45.950,1.41605E-4,544,0.38
46.000,1.42240E-4,545,0.38
46.050,1.42240E-4,547,0.38
46.100,1.42875E-4,547,0.38
46.150,1.42875E-4,549,0.51
46.200,1.43510E-4,550,0.51
46.250,1.44145E-4,553,0.51
46.300,1.44145E-4,555,0.38
46.350,1.44780E-4,555,0.25
46.400,1.44780E-4,556,0.25
46.450,1.44780E-4,557,0.25
46.500,1.45415E-4,558,0.38
46.550,1.45415E-4,560,0.38
46.600,1.46050E-4,560,0.25
46.650,1.46050E-4,561,0.25
46.700,1.46050E-4,563,0.25
46.750,1.46685E-4,564,0.25
46.800,1.46685E-4,564,0.13
46.850,1.46685E-4,565,0.13
46.900,1.46685E-4,565,0.25
46.950,1.47320E-4,565,0.25
47.000,1.47320E-4,567,0.25
47.050,1.47320E-4,568,0.25
47.100,1.47955E-4,569,0.38
47.150,1.47955E-4,571,0.38
47.200,1.48590E-4,573,0.25
47.250,1.48590E-4,573,0.13
47.300,1.48590E-4,573,0.00
47.350,1.48590E-4,573,0.13
47.400,1.48590E-4,573,0.25
47.450,1.49225E-4,575,0.25
47.500,1.49225E-4,574,0.13
47.550,1.49225E-4,575,0.00
47.600,1.49225E-4,575,0.00
47.650,1.49225E-4,576,0.13
47.700,1.49225E-4,575,0.38
47.750,1.49860E-4,577,0.51
47.800,1.50495E-4,579,0.51
47.850,1.50495E-4,582,0.51
47.900,1.51130E-4,584,0.51
47.950,1.51765E-4,586,0.38
48.000,1.51765E-4,586,0.13
48.050,1.51765E-4,586,0.13
48.100,1.51765E-4,587,0.25
48.150,1.52400E-4,588,0.25
48.200,1.52400E-4,588,0.25
48.250,1.52400E-4,590,0.25
48.300,1.53035E-4,591,0.38
48.350,1.53035E-4,592,0.38
48.400,1.53670E-4,593,0.25
48.450,1.53670E-4,595,0.25
48.500,1.53670E-4,595,0.25
48.550,1.54305E-4,596,0.25
48.600,1.54305E-4,596,0.13
48.650,1.54305E-4,596,0.00
48.700,1.54305E-4,597,0.13
48.750,1.54305E-4,597,0.25
48.800,1.54940E-4,598,0.25
48.850,1.54940E-4,599,0.13
48.900,1.54940E-4,599,0.13
48.950,1.54940E-4,599,0.38
49.000,1.55575E-4,602,0.76
49.050,1.56210E-4,604,1.02
49.100,1.57480E-4,609,0.89
49.150,1.58115E-4,614,0.51
49.200,1.58115E-4,615,0.13
49.250,1.58115E-4,615,0.13
49.300,1.58115E-4,615,0.25
49.350,1.58750E-4,615,0.25
49.400,1.58750E-4,617,0.13
49.450,1.58750E-4,617,0.00
49.500,1.58750E-4,617,0.00
49.550,1.58750E-4,617,0.00
49.600,1.58750E-4,618,0.00
49.650,1.58750E-4,617,0.00
49.700,1.58750E-4,617,0.00
49.750,1.58750E-4,617,0.00
49.800,1.58750E-4,618,0.13
49.850,1.58750E-4,618,0.25
49.900,1.59385E-4,618,0.25
49.950,1.59385E-4,617,0.13
50.000,1.59385E-4,618,0.13
50.050,1.59385E-4,619,0.25
50.100,1.60020E-4,620,0.38
50.150,1.60020E-4,621,1.27
50.200,1.60655E-4,623,3.30
50.250,1.65100E-4,21,4.70
50.300,1.71450E-4,-20,4.06
50.350,1.72720E-4,-19,2.03
50.400,1.73355E-4,-20,0.51
50.450,1.73355E-4,-20,0.13
50.500,1.73355E-4,-19,0.00
50.550,1.73355E-4,-19,0.00
50.600,1.73355E-4,-20,0.00
50.650,1.73355E-4,-19,0.00
50.700,1.73355E-4,-19,0.00
50.750,1.73355E-4,-20,0.00
50.800,1.73355E-4,-19,0.00
50.850,1.73355E-4,-20,0.00
50.900,1.73355E-4,-19,0.00
50.950,1.73355E-4,-20,0.00
51.000,1.73355E-4,-20,0.00
51.050,1.73355E-4,-19,0.00
51.100,1.73355E-4,-19,0.00
51.150,1.73355E-4,-19,0.00
51.200,1.73355E-4,-19,0.00
51.250,1.73355E-4,-20,0.00
51.300,1.73355E-4,-19,0.00
51.350,1.73355E-4,-20,0.00
51.400,1.73355E-4,-20,0.00
51.450,1.73355E-4,-20,0.00
51.500,1.73355E-4,-19,0.00
51.550,1.73355E-4,-20,0.00
51.600,1.73355E-4,-19,0.00
51.650,1.73355E-4,-20,0.00
51.700,1.73355E-4,-19,0.00
51.750,1.73355E-4,-19,0.00
51.800,1.73355E-4,-20,0.00
51.850,1.73355E-4,-19,0.00
51.900,1.73355E-4,-20,0.00
51.950,1.73355E-4,-20,0.00
52.000,1.73355E-4,-20,0.00
52.050,1.73355E-4,-20,0.00
52.100,1.73355E-4,-19,0.00
52.150,1.73355E-4,-20,0.00
52.200,1.73355E-4,-20,0.00
52.250,1.73355E-4,-19,0.00
52.300,1.73355E-4,-19,0.00
52.350,1.73355E-4,-20,0.00
52.400,1.73355E-4,-19,0.00
52.450,1.73355E-4,-20,
